recipient_id,amount,merchant_category,device_id,location,time_since_last_txn,iso_score,iso_anomaly,svm_score,svm_anomaly
2369,3353.32,0,3712,1,359.0,0.05627491521201777,0,44.770282036222994,0
5193,786.31,1,2152,4,362.0,0.10473782900618694,0,54.93338507756573,0
9367,156.75,3,3815,3,313.0,0.08652528277263455,0,44.927442838268604,0
2091,262.15,1,9587,4,415.0,0.05625136670248576,0,17.659013673252247,0
9297,1086.75,1,8807,4,481.0,0.04576546737618703,0,9.64041140540867,0
7790,140.55,1,8365,3,478.0,0.05814107150468395,0,27.54172564129624,0
9283,783.21,3,7501,3,512.0,0.06167677781716707,0,29.26699125352792,0
4526,1451.36,0,3649,0,407.0,0.04056041968461377,0,32.856306101318864,0
6312,163.88,1,4907,4,230.0,0.10369372171218638,0,55.38275483863214,0
7538,3941.85,0,9876,0,397.0,-0.03633658923970018,1,-4.759139715401176,1
9350,562.78,3,6091,0,401.0,0.051490182371968785,0,21.55070315381576,0
1075,7785.0,5,5117,5,275.0,-0.013458355304940994,1,9.298864223812473,0
8950,1152.51,0,1700,1,294.0,0.04710255697599608,0,16.661700556199435,0
7299,568.07,2,7441,3,314.0,0.08272535267474568,0,65.64960374813938,0
1838,842.71,5,9905,0,573.0,-0.02986398748454111,1,-16.766888650534256,1
1924,2527.52,0,4268,1,313.0,0.061235700500921586,0,45.45182802713981,0
4208,762.42,3,3406,4,336.0,0.11101862083069125,0,75.21130993026716,0
3590,1227.01,5,4538,5,485.0,0.04760054372897993,0,32.90191267591416,0
8850,755.52,3,7058,5,460.0,0.05844559992507914,0,22.044158737019956,0
6639,625.41,3,5979,3,83.0,0.09148781326836952,0,60.406729970001464,0
7869,1430.83,2,5938,0,542.0,0.042758323532612996,0,26.807556828072364,0
3300,2261.77,0,5232,1,554.0,0.046473348373530676,0,31.30201317410419,0
8302,2138.35,2,9528,5,568.0,0.004045646585082663,0,-2.9722186709524863,1
970,1432.04,1,8818,5,85.0,0.03263626997331914,0,1.0236531064909542,0
3355,1314.15,0,4925,3,378.0,0.09458465810465794,0,58.02099980996056,0
4548,2448.07,2,9894,0,561.0,-0.016083448354646368,1,10.596105983569075,0
4434,217.44,1,8393,4,298.0,0.08689464047109668,0,44.31208984391688,0
637,518.75,3,69,4,214.0,0.05406748090818625,0,11.895688924062156,0
9176,704.55,3,5746,5,274.0,0.07513565177886616,0,30.81937579517799,0
3600,2425.15,6,9185,5,301.0,0.01650429759169436,0,11.674988054607141,0
1817,2155.72,2,8662,5,143.0,0.05308514706376288,0,26.774863234703133,0
552,4544.17,5,7969,0,225.0,-0.012254538655013247,1,13.583001675622867,0
2450,783.09,0,4575,1,99.0,0.06692140883180209,0,26.58708413659528,0
5527,5204.25,5,7983,5,488.0,0.017033292811180045,0,21.33038658304565,0
6966,1624.4,0,1394,4,337.0,0.06799617211387743,0,32.62188753351779,0
7143,3152.48,0,4910,3,357.0,0.08246487761802035,0,57.505700781980494,0
8995,1181.42,0,930,5,317.0,0.023131366011172494,0,-2.3724196256517303,1
72,1210.96,0,2116,3,198.0,0.047063021067074384,0,14.106648253200717,0
816,729.33,3,6341,4,213.0,0.09692421498801812,0,46.28325300310223,0
3689,4967.89,0,8795,0,156.0,-0.01668278473200857,1,4.367642507005584,0
8731,1788.97,0,6012,0,128.0,0.025300167792012385,0,8.516051960366411,0
8565,2883.95,0,8985,1,257.0,0.02276965506244677,0,16.166383870039766,0
6123,2480.19,2,1793,4,472.0,0.07813012701803429,0,57.453709776591666,0
6712,5830.57,5,7099,1,281.0,0.028381139412041012,0,52.45152972059881,0
8641,862.52,2,308,0,452.0,0.027205381260897776,0,3.780577257251025,0
344,2338.74,2,3286,5,544.0,0.013694399273349922,0,12.064558048486958,0
2210,52.54,3,9134,1,210.0,0.06939282999271179,0,30.671023449390248,0
4954,501.69,3,8220,0,113.0,0.059720860305553014,0,28.735124665066905,0
5448,816.87,3,1696,4,572.0,0.06546119144169965,0,32.681398219010646,0
3710,874.16,6,9501,4,545.0,-0.0010816630883965228,1,-3.631602243488672,1
6832,4225.52,0,7711,3,279.0,0.058522841841206374,0,43.893747388751734,0
922,7580.27,4,9863,3,512.0,-0.047009178538442,1,-10.249649981056805,1
5292,3987.03,0,3766,0,416.0,0.027945467943898405,0,29.81620919774855,0
5998,872.83,3,376,4,494.0,0.06378851978836331,0,31.348642684327643,0
8874,581.8,3,436,1,70.0,0.028210702265570875,0,3.4436348292247914,0
881,392.94,3,6923,1,156.0,0.08219023609428006,0,35.1629528256411,0
715,9200.17,5,3807,5,94.0,-0.053984750799285997,1,-13.478997724234148,1
8616,998.34,1,778,4,319.0,0.06746653911961836,0,24.22169560647319,0
95,265.96,2,9193,5,542.0,-0.010354426662496752,1,-14.760383333694122,1
3194,5168.25,4,3169,4,166.0,0.04597049369683859,0,64.12232028136313,0
6399,77.4,3,1038,1,194.0,0.07726660671190216,0,38.55579647161264,0
8389,842.36,3,4106,0,123.0,0.06781515524227327,0,27.73224159731967,0
8585,2587.88,2,9939,3,77.0,0.006259262700058943,0,20.507132270759172,0
9236,2048.77,2,2291,3,435.0,0.06475952995020173,0,46.22090881771237,0
6956,4714.62,0,1135,4,122.0,0.014424257978572275,0,11.18113812062829,0
3043,833.8,3,8665,5,236.0,0.08586882640351795,0,36.00592230472739,0
2591,1522.52,0,4784,1,63.0,0.05486372622799818,0,27.1547278438631,0
1795,1725.62,2,3418,0,148.0,0.0529478131769231,0,39.68715675175304,0
790,748.21,1,8732,0,148.0,0.01838014009909339,0,0.6869176312335696,0
4953,611.59,3,5061,0,282.0,0.08340463187352198,0,58.44211027083125,0
8966,744.49,1,8602,1,255.0,0.056675936061857835,0,22.640294369120284,0
1599,1133.35,1,7604,3,242.0,0.08065708166194985,0,51.60423729991092,0
2203,1738.62,2,4423,4,264.0,0.09923058908050852,0,73.68254486457965,0
858,330.19,3,5290,4,432.0,0.08537920503684654,0,41.0385298133547,0
8618,1961.3,2,3007,4,234.0,0.0741723793046154,0,55.342071526907404,0
7473,842.99,3,2741,4,504.0,0.08305990783723011,0,45.69726916807224,0
4343,2451.63,2,2078,3,575.0,0.06274121457112125,0,49.84632923850967,0
9650,1140.38,1,3360,3,324.0,0.06398848725800599,0,39.66493573427755,0
5886,297.8,3,3221,0,546.0,0.06138512039020744,0,25.58907759983873,0
4132,607.48,3,58,3,94.0,0.0668150153437716,0,31.177105648624035,0
6828,403.38,2,644,3,491.0,0.06734191269569545,0,33.78635815944662,0
2197,1816.02,0,2305,0,226.0,0.029467635474256793,0,20.59618048349327,0
285,1093.57,0,4298,0,505.0,-0.0007459819855634153,1,-2.6575839400587853,1
4144,763.0,1,6624,1,405.0,0.09346881747814617,0,59.00653864803172,0
2482,2125.53,0,1816,0,579.0,0.004723722545096232,0,-2.8783739998712434,1
3414,454.6,3,3359,3,89.0,0.10663701885774496,0,58.589817934804046,0
8404,208.07,3,2196,3,596.0,0.050357536424923244,0,17.363142169996735,0
2033,973.81,3,3289,1,115.0,0.09136199156273811,0,50.36693036010044,0
974,2681.41,4,6681,1,229.0,0.04250161373730266,0,55.89530674012184,0
8143,3361.32,0,5648,1,142.0,0.04574009634550247,0,31.253933744472903,0
9234,864.87,3,3160,4,443.0,0.07204265641885355,0,37.70526499978797,0
2491,201.36,3,2809,0,277.0,0.06665012598877057,0,38.3967638868788,0
6894,6850.15,5,6894,4,158.0,0.021353750285841744,0,37.82526074628208,0
7474,1728.11,0,8567,1,349.0,0.04592572934483885,0,28.01699289400068,0
8346,2245.04,6,8780,4,415.0,0.026223422562458354,0,11.526833110231323,0
4822,3754.06,0,109,5,242.0,0.008144120567472268,0,6.637155450432061,0
7139,1233.57,6,3147,3,467.0,0.054896423243929626,0,33.489755217434606,0
3179,6632.98,5,2757,1,369.0,0.008361389121120166,0,41.5866891051339,0
5103,1830.02,0,7092,1,456.0,0.06365727573958718,0,42.24683243388375,0
472,772.91,1,4760,3,227.0,0.0893712471373761,0,42.74200726794007,0
4978,2683.27,0,7528,0,163.0,0.02980726885031637,0,26.323738127750403,0
855,666.26,1,1555,0,579.0,0.002773807900587344,0,-11.06276975268986,1
4379,2382.52,0,588,4,492.0,0.03714041086098596,0,18.82378429012681,0
8223,1048.27,6,9844,3,521.0,0.0003812541698706706,0,-7.734354759624196,1
392,3948.82,0,8995,3,174.0,0.014129484749461185,0,7.024865879149715,0
4118,2946.06,6,4207,5,141.0,0.038932087455550435,0,27.439984557661944,0
1034,370.26,3,881,5,525.0,0.026691715949717643,0,-3.114900804899378,1
7279,2430.86,0,5121,0,435.0,0.03833597810795386,0,27.264860740481993,0
6020,619.36,3,32,3,363.0,0.07945422390501433,0,43.982444291036416,0
473,265.88,6,8368,3,77.0,0.007733281340446485,0,-9.001121478192104,1
7666,1628.88,0,7320,0,97.0,0.019862961337310026,0,8.46686031374199,0
3265,2101.83,0,7706,1,208.0,0.05862202595675081,0,40.53473231434782,0
184,703.54,1,8790,3,309.0,0.05463882851976687,0,21.966235721457792,0
1809,9084.01,5,3149,5,394.0,-0.023193818537244004,1,-8.014493235118508,1
6830,904.4,0,3203,0,140.0,0.03955472729656051,0,17.04930951624101,0
5389,1946.55,2,9802,3,323.0,0.06402117721635103,0,57.932767719222795,0
74,1139.76,1,3668,0,179.0,0.03796175579308447,0,12.760613606109402,0
7674,1798.51,6,5718,3,309.0,0.05802905430193872,0,47.31660620184243,0
6812,168.36,1,2919,5,507.0,0.056660202283100314,0,19.578411186858943,0
3517,2097.7,2,2720,1,468.0,0.0631632347294307,0,64.2806969016755,0
8527,6942.98,5,335,3,484.0,-0.027245461092410217,1,-3.474613704134512,1
8560,484.68,1,3282,4,385.0,0.08058427329844542,0,38.267315437262425,0
4629,263.58,3,3612,3,531.0,0.08782568071225494,0,56.02459441169387,0
2161,988.68,1,9044,3,72.0,0.06043677006580378,0,23.845968888399483,0
3272,1026.96,2,1891,4,570.0,0.06965443927322112,0,31.8422693660647,0
7502,712.84,3,7329,4,140.0,0.09001960503105422,0,49.35564262969663,0
6593,885.86,1,3419,3,438.0,0.09868285166892543,0,62.82213708750669,0
8158,2277.49,2,2377,4,230.0,0.07982760501906372,0,56.99705807561662,0
7341,890.85,1,5975,4,350.0,0.09585662217535834,0,57.62709265415012,0
2965,787.06,1,6001,1,447.0,0.0884839167971459,0,52.9698340113201,0
4874,1289.54,1,561,0,173.0,0.03879498788381053,0,22.022214673987264,0
5453,350.07,1,4648,1,470.0,0.08688903396646985,0,51.02001864922269,0
2049,592.83,1,1875,1,387.0,0.07247801347449401,0,36.94649641522088,0
7352,1964.77,6,6885,3,290.0,0.058348450676134256,0,46.289844325391584,0
99,5200.92,5,6913,4,220.0,0.011129146083006747,0,25.402536685202875,0
2237,2187.45,5,7113,3,535.0,0.030431423388216472,0,41.58096073383939,0
3238,1056.69,1,1360,0,488.0,0.057140478673742945,0,18.672657085940784,0
7771,3254.8,0,6002,5,575.0,0.017223169943668237,0,2.5278224198430905,0
2432,4916.67,4,9704,4,315.0,0.03809421655325118,0,36.55411555562685,0
4362,644.22,3,5074,0,458.0,0.06704039942076984,0,48.93171621935895,0
6977,1308.81,1,1910,1,305.0,0.08131427130844626,0,51.76855823136239,0
4272,940.28,3,6573,1,91.0,0.08438445534617028,0,58.26315216936794,0
6404,488.12,3,8242,1,307.0,0.08805500078672263,0,55.69384962023352,0
6662,2923.85,6,6865,5,399.0,0.02929783063392155,0,25.300792804059,0
7711,9134.35,5,6588,1,67.0,-0.019726673442164278,1,7.478056935901762,0
4403,1054.83,1,3886,4,454.0,0.10549962902951393,0,59.5310530114304,0
2456,446.24,3,4269,3,84.0,0.10119538948971984,0,54.72940016874841,0
5381,4173.22,0,6065,0,100.0,0.002851478962904941,0,21.083334394102422,0
9253,3639.8,0,5391,5,187.0,0.012334392346451839,0,9.641524041894243,0
3794,854.72,3,6791,5,233.0,0.1015345250234328,0,53.65391784480417,0
2089,3351.38,0,5957,1,275.0,0.05159336278706517,0,44.522428132089715,0
7221,1057.07,2,500,0,310.0,0.055023006035692545,0,24.825500065545015,0
1657,1158.84,6,3702,4,324.0,0.04843249650536141,0,30.0221785286584,0
6462,932.2,1,7710,1,286.0,0.0826385150902294,0,54.02957962465402,0
4942,5853.62,5,4523,3,372.0,0.03988962382004446,0,71.70774040928248,0
1399,2311.34,0,5358,3,191.0,0.06254716161808643,0,43.83377502123167,0
4907,327.72,3,7293,4,276.0,0.11337287341804259,0,66.18480831952996,0
8918,307.71,1,6929,0,589.0,0.01178464552620051,0,-7.703240515526133,1
8005,3168.61,0,1496,1,573.0,0.01800834518424399,0,3.3220724321726607,0
6884,1185.65,2,6400,4,553.0,0.08044311375564006,0,45.365087832284985,0
6252,902.28,3,7243,0,290.0,0.07990214602232965,0,51.03493095373125,0
7450,750.5,2,3070,3,182.0,0.09175235993427244,0,63.85104011410817,0
1482,599.1,1,9353,4,72.0,0.0465982677038731,0,6.08058393787158,0
8773,2568.09,6,5076,5,432.0,0.01545545230088996,0,11.457156657539812,0
6984,657.89,1,4113,0,337.0,0.07708693382989207,0,40.615275408224875,0
421,848.66,1,4678,5,117.0,0.06253342863746925,0,10.41349334292714,0
3299,2710.15,0,674,1,310.0,0.04158167065490648,0,29.24438008914578,0
8182,731.51,3,3935,1,344.0,0.10121558924750768,0,57.86771439723657,0
8544,230.51,3,4499,0,370.0,0.06395008590144813,0,30.749727680632276,0
8211,266.21,3,6772,5,160.0,0.06754740116664854,0,26.975831713277273,0
9679,3950.78,0,9679,3,549.0,-0.024441975589932663,1,-18.66990296076699,1
7906,129.22,3,5338,1,558.0,0.06874793726595985,0,29.488467181088282,0
1719,127.85,2,1584,4,513.0,0.052258389070458655,0,20.864936688064347,0
3746,745.44,6,7541,5,317.0,0.033080579572877356,0,16.882308998079395,0
8829,1883.79,6,9484,4,554.0,-0.019618596615948114,1,-15.373513331259801,1
1560,4766.89,0,5739,3,409.0,0.0480936497459129,0,33.70151091398225,0
6517,1727.67,2,2216,3,246.0,0.09770533304739726,0,77.76968819959939,0
8294,1732.2,0,8868,5,127.0,0.007186105492620554,0,-0.5391834492601077,1
9276,2084.33,6,5010,0,247.0,0.021193231118006417,0,6.171933242628029,0
1658,153.28,3,4048,1,387.0,0.07702521758602215,0,50.16868479312123,0
65,1521.25,6,9090,3,218.0,-0.005079305248568922,1,1.6312061833706082,0
6858,656.52,2,310,4,220.0,0.0849198752246223,0,33.82016931205385,0
4759,1597.75,2,4125,4,335.0,0.10348510564378804,0,84.87321513093647,0
5586,299.71,3,6882,3,422.0,0.10666614146393116,0,70.63356088793142,0
6503,1082.97,6,6574,3,487.0,0.051195683150479177,0,34.03040021198353,0
5536,942.99,3,8767,0,203.0,0.06828065359977398,0,36.71134045581513,0
6353,6206.27,4,1354,0,322.0,0.0071422802237535166,0,25.967973551318153,0
2023,1183.08,2,6874,3,264.0,0.09901407999714168,0,72.31288980818155,0
9438,1929.16,6,6450,4,308.0,0.028496825637379875,0,17.803385729386548,0
5632,736.71,3,741,5,107.0,0.05806651844281241,0,19.231095716422487,0
798,1292.18,6,3896,4,444.0,0.03326017553131111,0,15.016664845805451,0
7292,103.31,3,7799,3,351.0,0.0890437435723449,0,57.076365922479226,0
7503,177.57,3,4027,0,483.0,0.06878230795423634,0,28.89422146012592,0
6377,2647.06,6,6529,5,150.0,0.040520951509302905,0,22.592661759356332,0
9487,1773.64,0,2652,5,358.0,0.025003715244865887,0,6.154100617748298,0
3016,296.65,1,9145,0,381.0,0.035522910200619595,0,15.948138108957409,0
8587,3081.47,4,6975,4,388.0,0.04458927408789237,0,54.24627374317964,0
7631,2411.86,0,2996,3,325.0,0.07463530411527292,0,50.26752699302452,0
9456,2268.19,2,2778,0,497.0,0.017252197503778266,0,15.320178701008643,0
1982,2534.52,0,8828,0,584.0,-0.008213572435540217,1,-9.1166427274961,1
4003,2915.43,0,3087,0,394.0,0.028358637394396036,0,32.96093599509703,0
7210,1577.63,6,6995,5,137.0,0.03852315201717893,0,11.11142052507364,0
5134,1463.92,1,297,0,149.0,0.03368946415173346,0,17.51215311756752,0
1592,755.83,1,7240,1,501.0,0.07242183961847265,0,30.3706605365399,0
5953,1504.0,6,1583,1,407.0,0.03408476264669413,0,26.88821752452185,0
4450,3949.34,0,4890,4,360.0,0.07364820914255005,0,52.353181351042736,0
8639,836.81,3,3463,0,214.0,0.06892631038067054,0,31.940890860724352,0
1866,746.38,2,7811,3,265.0,0.09076640061318603,0,59.36333057606595,0
3470,1808.43,6,6419,3,216.0,0.06643903105570342,0,52.72658792740819,0
8758,190.87,3,346,3,100.0,0.04620486999341589,0,10.40129096019885,0
8609,1712.21,6,9613,0,295.0,-0.015796543161834542,1,-9.892395596827143,1
994,382.38,1,2583,1,282.0,0.06565564862915951,0,32.08465282660842,0
9331,276.43,6,420,4,86.0,-0.012127290949477731,1,-24.734704601873972,1
544,3770.92,0,9075,1,468.0,0.001290108638151155,0,-0.030632050142230582,1
1591,782.43,3,7655,5,239.0,0.07987666125813547,0,33.594422288175195,0
3282,2975.86,0,3229,5,183.0,0.055390841280101855,0,29.311317272790888,0
3471,7536.1,5,2012,3,255.0,0.005817928089953517,0,39.21806187474266,0
4301,136.25,3,4349,5,174.0,0.09022043407438807,0,45.25214091017588,0
7549,653.38,5,7585,4,162.0,0.04976850101583641,0,32.52316522613347,0
6629,4739.51,0,6342,0,367.0,0.017954840366891656,0,22.17215743783683,0
2455,716.15,3,6479,4,341.0,0.10722064195863251,0,65.98722209072758,0
270,1356.26,1,5102,0,69.0,0.02143942173356783,0,5.6885709313698385,0
7096,197.97,3,9745,4,274.0,0.06135436017971996,0,30.697546457034775,0
4676,6779.05,5,6771,3,489.0,0.004875239063282466,0,42.96155655177904,0
3181,939.48,3,1858,1,245.0,0.08387473361688041,0,60.58696260316543,0
3674,4639.78,0,3244,1,473.0,0.037889669331902076,0,30.243389374611695,0
7036,1372.57,1,5742,3,86.0,0.07490954178915094,0,55.12090466497395,0
2329,2677.58,2,1753,0,477.0,0.03499451675056975,0,31.310999487143448,0
5592,408.18,3,5993,5,162.0,0.10035115862937333,0,46.814553493748946,0
6067,902.33,3,8351,0,547.0,0.0491903844473528,0,21.378798017058614,0
4324,2192.37,0,7470,5,60.0,0.028490772115176588,0,14.689847416274603,0
7675,1461.51,2,59,3,434.0,0.06230374648212922,0,35.59773159485408,0
127,5446.93,4,9753,0,260.0,-0.03563394279868193,1,-3.244182900435277,1
1149,539.0,3,7200,1,157.0,0.08702183129633628,0,38.617649637753345,0
1340,495.22,1,3314,5,249.0,0.07040669002560174,0,24.670860922465295,0
7994,521.55,1,786,4,333.0,0.07003175251827409,0,26.059201039182597,0
5681,568.78,6,5973,4,95.0,0.054590106232491054,0,23.43345782098902,0
9179,1219.68,1,9104,0,74.0,0.00662460575385504,0,-8.398943189472078,1
7151,82.41,3,1057,1,552.0,0.05970520478690655,0,16.185621118359933,0
6150,1850.73,0,2885,5,524.0,0.05095674245634041,0,17.017235162675377,0
7784,864.23,1,7786,0,586.0,0.014668905062746984,0,1.52904096177771,0
4100,3703.92,5,5662,1,559.0,0.012557255670606948,0,45.58563792787845,0
7493,1477.68,6,6641,0,591.0,-0.005067437166302424,1,-6.625876916936008,1
1126,2367.67,2,7156,4,189.0,0.06836104521205172,0,53.11690462646902,0
3987,976.33,3,4652,0,189.0,0.09097179132641431,0,56.334900573042034,0
3061,3416.79,5,242,4,576.0,-0.015049243846380733,1,5.629312397396021,0
3939,829.03,3,8016,5,287.0,0.09431300259605968,0,46.92707509635909,0
8885,756.3,6,4419,3,597.0,0.015067508267778362,0,-2.0074678500343737,1
8089,556.5,3,3385,5,230.0,0.08875815994774089,0,36.94478067718356,0
1181,680.66,0,1616,1,291.0,0.04502561292458185,0,16.05607503809165,0
7729,2303.09,6,8208,1,494.0,0.01746843342282145,0,15.016593773240885,0
8273,3145.0,5,6507,4,491.0,0.025303812358211997,0,38.21175259283382,0
7872,4946.04,5,66,1,136.0,-0.018306249052934986,1,7.678722014717607,0
94,1711.7,2,2609,3,128.0,0.05957395329887144,0,35.83317872446969,0
2411,439.86,3,7737,1,308.0,0.08138204119284403,0,54.58912258573457,0
5323,965.33,0,276,4,418.0,0.0479536548271281,0,18.014813924454927,0
1846,965.19,3,9289,3,215.0,0.07914544705228382,0,44.8908680926495,0
7528,185.29,3,2740,3,180.0,0.09338634036420534,0,55.32102985496789,0
8060,2716.36,0,9439,5,365.0,0.021988441336347808,0,1.9620197012473568,0
9418,1715.53,6,8557,5,409.0,-0.0012893673519610571,1,-11.323206675225606,1
4736,9520.14,5,2086,0,175.0,-0.027698885255384664,1,-1.116873151044274,1
2539,696.27,1,7266,1,558.0,0.04971743172345433,0,27.533476169822222,0
2943,828.97,6,6080,0,431.0,0.02564112661049922,0,16.491363363246222,0
2192,857.47,3,5137,4,491.0,0.09419377094902448,0,53.53799543888897,0
8508,149.93,3,76,3,317.0,0.06203297115965595,0,23.73254511599214,0
9708,560.36,1,3138,3,163.0,0.05921112593116323,0,25.383041908260907,0
7466,779.77,1,6544,5,332.0,0.07520955810599406,0,37.23318403012672,0
1245,791.88,3,3288,4,444.0,0.0868121751114922,0,45.30537273580862,0
2000,1318.55,1,5240,4,160.0,0.09295476952618886,0,51.57494110219494,0
4930,264.46,1,2128,1,491.0,0.07131497452981356,0,36.465245811099294,0
4344,2211.21,6,9360,0,531.0,-0.017518526817375757,1,-2.268630045071035,1
6570,831.87,1,5037,4,502.0,0.10298323092114059,0,48.33805649616528,0
1777,135.9,1,2674,5,396.0,0.062177747358917235,0,20.363326651909546,0
643,924.64,3,7361,0,319.0,0.04956693934821954,0,27.333393789856586,0
5832,3478.46,0,7249,3,516.0,0.055467549654715786,0,37.24710148034225,0
5597,1108.63,6,959,3,389.0,0.041700285751275934,0,28.651021373517153,0
3450,1154.65,1,8572,1,401.0,0.07967371521339967,0,45.7863894848563,0
5265,2783.53,0,4750,1,152.0,0.06700369962370384,0,50.083180080026125,0
4245,538.09,1,7196,4,267.0,0.10119708117043225,0,57.372923670024704,0
7821,2151.45,2,1995,3,430.0,0.07753720282792165,0,61.613447678618996,0
8106,2886.06,6,2300,3,377.0,0.0417937978385341,0,35.36999822428524,0
1481,7152.17,5,2519,5,242.0,-0.02276885199347356,1,9.656371160755526,0
9581,3539.05,0,7149,1,474.0,0.012387565857872929,0,6.6250333620491375,0
3610,1884.77,5,7635,3,454.0,0.049516438345314606,0,58.54376869829244,0
2444,958.27,3,7380,3,391.0,0.09679422684527828,0,69.88777489553078,0
6866,3707.53,4,1458,0,340.0,0.02921499475337419,0,39.53877843124525,0
4510,263.25,3,4869,1,281.0,0.09934960096394663,0,72.92812659913065,0
5458,331.95,3,5821,0,509.0,0.07598562775906431,0,36.84177627133454,0
5946,2845.89,0,4451,5,591.0,0.03649656164709347,0,10.307725094063187,0
5128,978.16,1,1892,4,432.0,0.09662943092870435,0,49.354873643865375,0
3397,937.96,6,8573,3,300.0,0.045830765024158615,0,32.77783314790264,0
9647,1135.52,2,9643,1,312.0,0.02515869569708984,0,13.554155994436144,0
3187,1821.08,6,5546,0,579.0,-0.0019983224610100603,1,4.509739137956089,0
4190,849.5,1,9392,0,416.0,0.035354334780910324,0,19.70356696590173,0
8092,1002.95,1,9987,5,335.0,0.03124431077430556,0,5.0546743038187145,0
4989,174.48,1,3574,5,126.0,0.07870107128452136,0,29.230942344200628,0
1416,1619.33,4,9466,5,415.0,0.029883876521478503,0,13.354499849464702,0
4452,3590.28,0,6370,0,342.0,0.01936909932198161,0,35.94757799027548,0
5236,1426.29,1,2821,0,196.0,0.06676230007396544,0,44.28383429393952,0
6988,1957.07,4,4254,4,371.0,0.08895877613448089,0,75.39508993368617,0
8437,1752.59,2,4,5,382.0,0.030739305489644653,0,11.72307403300509,0
4640,9723.44,5,5983,0,182.0,-0.018061409483904667,1,9.946959480084928,0
1012,398.84,6,1642,0,259.0,0.003504956255804381,0,-6.851436413309003,1
5114,621.45,3,1956,1,566.0,0.05620867578772881,0,33.61611876945574,0
3721,564.51,1,1431,0,456.0,0.04955723754032626,0,20.884767370012298,0
8266,1267.61,6,1544,4,158.0,0.02919542880833159,0,8.608413532703821,0
7282,614.49,2,110,4,248.0,0.07886527191653414,0,29.5204163223095,0
8680,681.76,2,6017,3,407.0,0.08184420600099579,0,55.475007286998846,0
6699,651.33,0,5445,3,120.0,0.07432594297704781,0,39.72008011855604,0
2196,233.69,1,9491,0,64.0,0.016171368633768224,0,-8.615843145269835,1
6844,988.17,2,5903,5,236.0,0.10281161911709014,0,52.69414407455358,0
8704,639.83,3,9977,1,159.0,0.028592341790907194,0,11.989884830473656,0
9148,9169.84,5,8671,5,511.0,-0.04721696165052036,1,-39.13730088719544,1
487,1331.54,1,2529,1,515.0,0.03715874910605588,0,18.045174737648097,0
2573,86.84,3,5910,5,183.0,0.0884660426511803,0,37.83563935898607,0
4903,1072.66,6,9973,3,590.0,-0.005453992450495826,1,-6.70706243919723,1
5463,144.74,3,3868,1,405.0,0.09988197676397204,0,64.05980750186373,0
1614,9321.76,5,7680,5,179.0,-0.025985505987764612,1,-6.808667996909932,1
3988,191.65,1,3512,1,562.0,0.048913827215166905,0,30.421023756736815,0
4667,434.07,3,8161,3,551.0,0.07018509081328583,0,42.64231910342477,0
5696,2747.07,6,9455,5,388.0,0.005523120673552984,0,7.401176475219472,0
3354,5848.47,5,8930,5,265.0,0.01915166121205425,0,20.121178152037913,0
3948,492.88,2,490,1,473.0,0.04955271562436192,0,30.31293322011146,0
8000,595.47,0,5509,0,555.0,0.01789394848247694,0,0.1573284079509989,0
5609,528.26,1,3549,3,600.0,0.06754390945370597,0,34.14875334555629,0
2195,726.62,6,6429,0,237.0,0.023906247337404207,0,14.12301414262356,0
5913,1134.96,1,3870,5,454.0,0.0932925127790607,0,41.87638675265495,0
305,965.98,3,8978,0,504.0,0.014709621589256372,0,-0.08432538944973089,1
5648,833.58,1,3151,1,105.0,0.08201013225386106,0,46.882091608418506,0
6518,1437.18,5,952,1,134.0,0.044305840402217966,0,28.940663031172022,0
4167,793.39,1,4008,5,450.0,0.09182270021269306,0,40.39597575963094,0
4862,704.92,3,8020,3,398.0,0.10087481402757503,0,70.31365090769131,0
2561,7900.56,4,5521,1,105.0,0.00496410809755532,0,37.701657143783336,0
474,618.81,3,9842,5,492.0,0.011494287977049544,0,-8.294259847043406,1
9380,1094.24,1,1484,3,339.0,0.06896254060909496,0,30.18170438966044,0
5335,249.09,0,8385,4,254.0,0.06328470384115381,0,28.384561797770345,0
4223,1567.01,6,4156,5,102.0,0.05065456679689595,0,17.991728128839924,0
9656,728.78,1,9800,1,222.0,0.008650567606396153,0,1.2635773305307936,0
8139,5141.1,5,4363,1,322.0,0.02823883426311702,0,49.04071019327847,0
4034,5805.68,4,6971,4,327.0,0.05333223873166748,0,67.83146011178164,0
2277,163.43,3,9819,1,569.0,0.03221268217987561,0,4.586017995414537,0
8463,542.31,3,2319,0,294.0,0.06263437315488807,0,27.99189003781916,0
8262,418.66,3,6230,0,307.0,0.07172176463354618,0,35.5720462560582,0
4982,1980.33,0,1748,1,575.0,0.031761293697542436,0,16.7035245333156,0
7588,729.11,6,1509,1,74.0,0.020672769145904435,0,-0.0002110566384772028,1
6316,3742.8,5,9469,3,265.0,0.028557236583931056,0,48.20233430935167,0
7921,1036.07,5,9869,4,125.0,0.0056900419323300255,0,6.9409110578376385,0
6697,645.85,3,6790,3,511.0,0.09050302184386377,0,57.86594983540044,0
2999,283.49,3,7701,5,385.0,0.0852812351924146,0,36.957479747273425,0
112,700.52,3,1235,4,233.0,0.05299162377636357,0,20.714657400035634,0
1047,550.32,1,2510,0,299.0,0.050664489233278154,0,19.254932791456838,0
