transaction_id,recipient_id,amount,merchant_category,device_id,location,latitude,longitude,time,txn_status,is_fraud,time_since_last_txn
d0a7319c-48c8-41ae-b105-823f55ce177c,abhakta@upi,5446.93,healthcare,f998aaa1-23d2-489d-8e2c-c739a552abc6,Chennai,13.082256,80.275674,2026-02-18 10:31:42.675548,success,0,260.0
c60f07fc-52b0-43be-b3d7-b2426de1c4f5,bmahal@upi,539.0,groceries,b777dcb9-a97c-496b-b567-66ec33c43cd1,Coimbatore,11.011311,76.947444,2026-02-18 10:34:19.675548,success,0,157.0
59fcdbb0-692b-42c1-a40f-51bc40b0e852,chaitaly50@upi,495.22,food,536019db-61e5-41bb-8a79-bb306d70881b,Trichy,10.782605,78.699224,2026-02-18 10:38:28.675548,success,0,249.0
26fe0b70-9f16-432d-b114-210e9891c1b3,tanveerthakur@upi,521.55,food,130da476-1b59-42d2-8622-70cbdb3d419b,Salem,11.667667,78.146398,2026-02-18 10:44:01.675548,success,0,333.0
4842797c-54d8-4d6f-947d-68e68f91be03,naveennanda@upi,568.78,utilities,97caeef5-b8a4-419f-b105-c2d87acc7c3b,Salem,11.661795,78.138904,2026-02-18 10:45:36.675548,success,0,95.0
ca1bba06-fe63-428e-ac57-ebde7870db05,xbatra@upi,1219.68,food,e8acd757-f5b0-4a1c-b013-b95163db2b6d,Chennai,13.088584,80.280291,2026-02-18 10:46:50.675548,success,0,74.0
86f59ca1-a0ee-4948-b597-8b259a1bd4c6,rkrish@upi,82.41,groceries,19f7f775-0f2f-433b-a001-3e38960b9746,Coimbatore,11.010038,76.952251,2026-02-18 10:56:02.675548,success,0,552.0
ecae54a5-8e11-461b-b265-5bb99ca32742,oommenanya@upi,1850.73,ecommerce,48c3a59d-ec71-42e7-b028-eb2d5e9432d6,Trichy,10.788613,78.714554,2026-02-18 11:04:46.675548,success,0,524.0
fc5ac2d0-938b-443d-aded-6b0165f7414a,sodhikrish@upi,864.23,food,c67651b3-fa28-4316-9315-6a2312f0ed7d,Chennai,13.087599,80.273809,2026-02-18 11:14:32.675548,success,0,586.0
3b0ffe26-928c-41b3-bb36-0854112d663d,jdoshi@upi,3703.92,travel,8fd48278-3332-43ab-92f7-70724c81cd72,Coimbatore,11.011906,76.96194,2026-02-18 11:23:51.675548,success,0,559.0
6ba6ef2c-32f8-4ed9-b7d4-bb02735a51fb,sarmayatan@upi,1477.68,utilities,a9230810-c346-44f9-8bed-0104929ea405,Chennai,13.08606,80.267548,2026-02-18 11:33:42.675548,success,0,591.0
ee0b0299-db7c-4725-b40b-14daa1858ac1,bishakha02@upi,2367.67,fuel,b61e7c80-b302-425e-8930-c9f3dee7dad7,Salem,11.667146,78.155295,2026-02-18 11:36:51.675548,success,0,189.0
301e10f1-59bc-4b4e-92d1-5abd79212b30,jalsa73@upi,976.33,groceries,75f73b07-3a49-42d1-b7e4-3d33523e901f,Chennai,13.075106,80.274954,2026-02-18 11:40:00.675548,success,0,189.0
a0c80b54-270d-4c83-a1e4-19bcb96e83fb,gauri34@upi,3416.79,travel,05ec647e-eec4-42d0-bf66-02259a86a2f5,Salem,11.665366,78.154791,2026-02-18 11:49:36.675548,success,0,576.0
5609d25b-117f-4b11-bff9-74df0c8079da,jagdishroy@upi,829.03,groceries,cc5015cf-7c81-4d5a-8e5a-43726574708d,Trichy,10.784398,78.7115,2026-02-18 11:54:23.675548,success,0,287.0
124e2f40-109a-42fb-90e1-16a578c14033,wadhwadarpan@upi,756.3,utilities,6feccac2-90d2-4bfe-8425-c4305f9c041d,Madurai,9.925711,78.125399,2026-02-18 12:04:20.675548,success,0,597.0
b346a25f-d1e8-406d-8310-d9c883df2a0e,thamaneta@upi,556.5,groceries,5570cefc-9327-4b56-885b-841f7df45531,Trichy,10.785108,78.713643,2026-02-18 12:08:10.675548,success,0,230.0
caff094d-37ce-433b-a8d5-7e8c651bd383,borrageorge@upi,680.66,ecommerce,28815cd9-8821-4541-9cc1-fb5ec7d4a10f,Coimbatore,11.019498,76.962979,2026-02-18 12:13:01.675548,success,0,291.0
f6b9ced1-d99a-4e20-891a-b8dd3cdbab21,sidhurayaan@upi,2303.09,utilities,d1587136-6e52-4655-af17-8dbbc461aac1,Coimbatore,11.017616,76.964903,2026-02-18 12:21:15.675548,success,0,494.0
dc5ff488-cc6f-4200-869f-f2a292d3afd5,udyati72@upi,3145.0,travel,a5d8d541-2e82-4ce6-92b1-d17e5497062b,Salem,11.66023,78.154019,2026-02-18 12:29:26.675548,success,0,491.0
425e29aa-010f-4237-a9ce-70dd52606809,sudiksha86@upi,4946.04,travel,01a069a2-4b37-417d-9322-04fb66c67afa,Coimbatore,11.021231,76.9518,2026-02-18 12:31:42.675548,success,0,136.0
f2c5327e-33cb-4409-ad8b-c373eae9c21c,abahl@upi,1711.7,fuel,42442fce-2686-45c6-ad59-ade75287c72e,Madurai,9.919375,78.124469,2026-02-18 12:33:50.675548,success,0,128.0
ffaca635-fd8d-466b-bed5-5c99a45154a8,etawalia@upi,439.86,groceries,c519fd78-3348-4da0-aa57-c6e4a753297e,Coimbatore,11.016419,76.949005,2026-02-18 12:38:58.675548,success,0,308.0
7e95ca1f-eb8e-463f-a453-dab7daf09cbb,michael32@upi,965.33,ecommerce,06b6a5f4-19d4-4a55-ae7c-77b04ef8a787,Salem,11.66212,78.139867,2026-02-18 12:45:56.675548,success,0,418.0
ced61992-e334-4544-8635-3ca422211f1d,dattaijaya@upi,965.19,groceries,edafea54-50b9-404a-9edc-c2ff53d47caf,Madurai,9.918009,78.117829,2026-02-18 12:49:31.675548,success,0,215.0
e300f56e-34f8-4808-ab8e-6c0c0a5ab7a1,sathvikjaggi@upi,185.29,groceries,45655d2d-fdb2-49e5-ac9d-da2629cd4d5c,Madurai,9.930412,78.110015,2026-02-18 12:52:31.675548,success,0,180.0
21471d45-aa66-4b18-93bf-a431630619d0,teerthpant@upi,2716.36,ecommerce,f1c35294-e61c-49a3-a0ac-db752326e3d0,Trichy,10.789922,78.707908,2026-02-18 12:58:36.675548,success,0,365.0
43a6e985-b9b6-4750-ad1d-44f53e447e7b,ydasgupta@upi,1715.53,utilities,daac1277-be73-41e9-9e16-a0ea71a6de48,Trichy,10.789587,78.696108,2026-02-18 13:05:25.675548,success,0,409.0
47fdcd60-dd4e-4a01-9573-4359f72f1814,lajitabawa@upi,9520.14,travel,34a450e3-32d9-4c3e-a630-8af870449b51,Chennai,13.08033,80.278522,2026-02-18 13:08:20.675548,success,0,175.0
62afc8f2-4e05-4a3e-836f-849e501b9aa7,fdash@upi,696.27,food,b97a08ba-940b-434d-a9cc-edab81b74f35,Coimbatore,11.024325,76.959629,2026-02-18 13:17:38.675548,success,0,558.0
dc16515e-7d35-4ffb-a683-48f8e4958fa7,gabashaurya@upi,828.97,utilities,9ad75864-bd9a-46d9-bd36-35b9f0d1701b,Chennai,13.074471,80.275335,2026-02-18 13:24:49.675548,success,0,431.0
4fcc8646-b803-4059-9678-073040b3207a,edhitha63@upi,857.47,groceries,81c4dda8-ccbf-4dfe-973e-13d9fc32edb4,Salem,11.671034,78.155265,2026-02-18 13:33:00.675548,success,0,491.0
9e8f85b3-02df-487d-89a0-626537f1aac1,vanya48@upi,149.93,groceries,01db80b4-0422-4bf2-b4fa-ebddf1e4c27a,Madurai,9.932046,78.124449,2026-02-18 13:38:17.675548,success,0,317.0
5df4fd0a-b6ff-47b2-9038-e06bbe2088d4,zsalvi@upi,560.36,food,4f5af64e-f21b-4a7f-9c42-adcf5acc616d,Madurai,9.934862,78.111462,2026-02-18 13:41:00.675548,success,0,163.0
b310e72d-176a-4744-90a8-06daf88fc9a6,sarafcharita@upi,779.77,food,a682c0fb-159e-4c9f-b382-c1aeffecc4eb,Trichy,10.7904,78.706522,2026-02-18 13:46:32.675548,success,0,332.0
0004f52c-4fbe-482a-8452-f6ec64ccff49,bsinha@upi,791.88,groceries,52c1e256-e5b7-4f49-a5b9-5c1abac8f92f,Salem,11.665513,78.152748,2026-02-18 13:53:56.675548,success,0,444.0
3672411e-fe0b-4e07-adce-8c3c741c6286,dhaliwalyuvraj@upi,1318.55,food,84c469b1-20c1-4845-825f-c70f90884400,Salem,11.655142,78.138156,2026-02-18 13:56:36.675548,success,0,160.0
d48bb3f5-d8aa-435f-9c68-6a5625c7cf10,logansinghal@upi,264.46,food,35b7215e-cd68-4b39-98a0-db610fa99695,Coimbatore,11.014014,76.959252,2026-02-18 14:04:47.675548,success,0,491.0
e962e351-b061-4d45-9896-ef29389b1e68,kamya96@upi,2211.21,utilities,efb0ce3b-2cb5-4ab9-ac23-b7796b5341c0,Chennai,13.079646,80.276463,2026-02-18 14:13:38.675548,success,0,531.0
ee1b1b70-8435-4cfd-951d-c44f395b3c84,pratyushpatla@upi,831.87,food,7f5fca4f-07ac-4717-a991-52e6c95bc917,Salem,11.670563,78.148562,2026-02-18 14:22:00.675548,success,0,502.0
1b79b45f-f077-4633-82a1-3ec595109ff4,daminiraval@upi,135.9,food,43e2ecaf-d767-40d7-a8b2-f81a5f88fe99,Trichy,10.784115,78.70731,2026-02-18 14:28:36.675548,success,0,396.0
9c42321e-6716-44ff-8148-aefbecb6063a,ayush05@upi,924.64,groceries,bc25bce1-08c2-42ce-b872-d73fe389bcaf,Chennai,13.087281,80.277689,2026-02-18 14:33:55.675548,success,0,319.0
0c81f1cf-d868-4d07-a46e-339fa1eb252c,nikitabatra@upi,3478.46,ecommerce,b8f73fad-9937-4931-8333-59b960857b5f,Madurai,9.934672,78.114774,2026-02-18 14:42:31.675548,success,0,516.0
fdd53450-f58e-4135-a3eb-2e3cf90eaa10,nakulchaudhry@upi,1108.63,utilities,17956e87-3902-48a7-a5ae-288f59423395,Madurai,9.930572,78.113012,2026-02-18 14:49:00.675548,success,0,389.0
5ae6e441-8364-48d3-89bf-2cece091d034,hbhatti@upi,1154.65,food,db2c04c0-6a42-49c3-bbbe-0e9d76e51a12,Coimbatore,11.023694,76.962933,2026-02-18 14:55:41.675548,success,0,401.0
c92c18b6-898d-4dcd-8f12-5ac58bbc91f3,mdesai@upi,2783.53,ecommerce,78304c6c-79eb-4797-8fb9-ef37002f4aee,Coimbatore,11.013131,76.951917,2026-02-18 14:58:13.675548,success,0,152.0
883761bb-a0d1-480a-8348-54802fdec088,kabir58@upi,538.09,food,b7607067-ab1e-4b37-9d15-844df4f7bfdc,Salem,11.66709,78.151131,2026-02-18 15:02:40.675548,success,0,267.0
1924e92b-8cfc-437a-b074-23e49c70721c,sridharwaida@upi,2151.45,fuel,323fdf19-923c-4117-9a1a-9b09d4c2459b,Madurai,9.92194,78.118555,2026-02-18 15:09:50.675548,success,0,430.0
7d1b5ba4-05d1-4267-822e-63aae9d1350d,theodorevarma@upi,2886.06,utilities,39bdc3ed-2481-4414-b139-dc4bce31ce5c,Madurai,9.915519,78.113596,2026-02-18 15:16:07.675548,success,0,377.0
f0016ab0-44f8-45da-9f8a-4bcf8da8f33c,chandrannetra@upi,7152.17,travel,3ff180d2-1af0-4c73-9d71-9800e30d0d83,Trichy,10.786424,78.705898,2026-02-18 15:20:09.675548,success,0,242.0
b26c2370-c782-46c7-8053-5598b4b148c3,zashilgoyal@upi,3539.05,ecommerce,b5e0bcbf-5420-4149-8d15-6c62a8cc6e3b,Coimbatore,11.008667,76.960033,2026-02-18 15:28:03.675548,success,0,474.0
e4444290-0462-4d1d-9cd8-fe4f803abc26,hvenkatesh@upi,1884.77,travel,c2886352-4448-4593-a232-7c25fcd62aba,Madurai,9.925857,78.117735,2026-02-18 15:35:37.675548,success,0,454.0
d2724bb6-df11-4476-ab2d-49d573e1d285,falaksami@upi,958.27,groceries,bc85630c-9451-4f78-a52d-3404a94485e0,Madurai,9.927468,78.129215,2026-02-18 15:42:08.675548,success,0,391.0
a79a6c37-b50e-4f8f-8cec-24c312b9b10d,rajanchanakya@upi,3707.53,healthcare,2498a9f2-03aa-46d2-aea2-daecfac284dd,Chennai,13.077618,80.2638,2026-02-18 15:47:48.675548,success,0,340.0
e9ca1139-61aa-4eb8-a7c4-ec759b8e7ea6,khannaneel@upi,263.25,groceries,7b142917-9274-46b6-82ff-975452917b6d,Coimbatore,11.011707,76.950317,2026-02-18 15:52:29.675548,success,0,281.0
a87673c7-91dd-45eb-a960-51b887d7709f,mpadmanabhan@upi,331.95,groceries,93c379fd-f885-45f9-9126-3905de993ecd,Chennai,13.089851,80.270365,2026-02-18 16:00:58.675548,success,0,509.0
1f032339-06c7-400a-9ce5-b32729b05aaf,nseth@upi,2845.89,ecommerce,709adc95-8bbe-4119-8347-2a289f0e570b,Trichy,10.784345,78.698421,2026-02-18 16:10:49.675548,success,0,591.0
1ec4c0d0-5fc2-4502-80a8-07e403049150,mammenyoshita@upi,978.16,food,2fb2a0d7-e47c-43af-bf26-cb585656511d,Salem,11.669236,78.150135,2026-02-18 16:18:01.675548,success,0,432.0
5bb0b50b-e38b-4bb4-9d0d-1607e343e4ee,harita78@upi,937.96,utilities,db30ddad-ab02-4104-98b4-7298a9caa03d,Madurai,9.92249,78.12831,2026-02-18 16:23:01.675548,success,0,300.0
f8688894-e44e-4ac9-aaa6-ea41f777cbbf,zilmil41@upi,1135.52,fuel,f6fa16a1-0681-47e9-a46d-4b516d300e33,Coimbatore,11.013233,76.962349,2026-02-18 16:28:13.675548,success,0,312.0
8467c8d1-a309-457e-bab8-e4812ae7be78,girindrakaran@upi,1821.08,utilities,8ceb424f-1eca-45b3-9c73-78e6d47ffd35,Chennai,13.09232,80.276384,2026-02-18 16:37:52.675548,success,0,579.0
76915aeb-0134-4cb4-94bc-19839da72638,jonathan54@upi,849.5,food,f086424a-fbfb-49f9-8da4-f9166fa87369,Chennai,13.088845,80.272782,2026-02-18 16:44:48.675548,success,0,416.0
45650ac1-3e60-493d-a1ea-e778e3b16299,thamanqabil@upi,1002.95,food,ffa0a1af-e2b8-45b7-b0f5-bdc1d1ed43ba,Trichy,10.796922,78.699179,2026-02-18 16:50:23.675548,success,0,335.0
b00a00c5-4eb1-4d7b-8601-b0242afb4bd4,luckykapadia@upi,174.48,food,5a9b9519-be9d-448c-bbc0-e8ed32dc80ee,Trichy,10.789257,78.706521,2026-02-18 16:52:29.675548,success,0,126.0
43c5d5d1-e37b-4d7f-b709-fab451d816d1,champakwalia@upi,1619.33,healthcare,f2794e8b-b195-4a9f-bafd-099e8a19de1f,Trichy,10.789469,78.707706,2026-02-18 16:59:24.675548,success,0,415.0
bad2402d-30be-4e37-a442-0109a8fe3fa7,kavyadutt@upi,3590.28,ecommerce,a2624fd2-a289-499e-aa67-16d4ae2e7dd2,Chennai,13.08634,80.262008,2026-02-18 17:05:06.675548,success,0,342.0
0d908aa2-049b-4afa-88f4-96bba5df9a4c,maxzachariah@upi,1426.29,food,47469fb7-33c3-4015-9bb9-3bf66c8c4bac,Chennai,13.086972,80.270516,2026-02-18 17:08:22.675548,success,0,196.0
e9604b6d-20bf-4845-aa0b-a5f5d1b105db,rattanchaman@upi,1957.07,healthcare,6bd7f764-f8d5-42a7-8591-5047e6a517d0,Salem,11.660497,78.149944,2026-02-18 17:14:33.675548,success,0,371.0
84ba2344-d9fd-4fe1-a05e-2c97bd0d4a44,usidhu@upi,1752.59,fuel,00172ca3-4ccc-4afe-b02a-2956b8b758b8,Trichy,10.799425,78.697585,2026-02-18 17:20:55.675548,success,0,382.0
af268848-3aca-48bb-9a14-b2ee9f66d439,krishnamurthydevika@upi,9723.44,travel,980f6560-9cf5-40d9-bbc4-1107ec4d2550,Chennai,13.086942,80.267867,2026-02-18 17:23:57.675548,success,0,182.0
c0e7be9e-d67f-449a-abae-fa89a954298d,bhargavanirja@upi,398.84,utilities,2906567d-d28b-429a-bb1e-5e1324cf8629,Chennai,13.083295,80.275308,2026-02-18 17:28:16.675548,success,0,259.0
3d091aaf-264b-49fa-8a61-60e5ac63382d,mahikadutta@upi,621.45,groceries,3180c811-9767-40d7-a418-8dde6b44312a,Coimbatore,11.023515,76.94639,2026-02-18 17:37:42.675548,success,0,566.0
6e499b07-2faf-47f7-bd58-b72f81155e41,inayabobal@upi,564.51,food,23f3e5c5-46b6-46ea-b2f4-f240f69e963d,Chennai,13.091623,80.27218,2026-02-18 17:45:18.675548,success,0,456.0
685f6e56-d3e3-4239-a967-3cb8a475475f,udasgupta@upi,1267.61,utilities,26df6494-ac1c-4cfc-b1c0-56ba95ff7d9d,Salem,11.65707,78.142866,2026-02-18 17:47:56.675548,success,0,158.0
d361febf-6029-49fc-af2f-379491fe61b1,sachidhar@upi,614.49,fuel,02c1c269-53d5-49af-82b5-ac1b468538bc,Salem,11.671881,78.145994,2026-02-18 17:52:04.675548,success,0,248.0
f2aa6e7f-aa76-4826-bded-99bccf3f1377,vermadeepa@upi,681.76,fuel,9933ca27-a0e8-4f89-858b-61611a44cb3b,Madurai,9.934913,78.12246,2026-02-18 17:58:51.675548,success,0,407.0
cc3b54bd-5a02-4077-8c46-e44d5be7cb63,qkata@upi,651.33,ecommerce,8a8ffb2c-1ff7-4e8c-927e-58464c7f9cd6,Madurai,9.915608,78.121923,2026-02-18 18:00:51.675548,success,0,120.0
6aea923f-b385-4782-814b-c214384ad4eb,edube@upi,233.69,food,f311a3a1-45a8-4731-a00f-6ea257647ecf,Chennai,13.091972,80.271282,2026-02-18 18:01:55.675548,success,0,64.0
d065a7c5-cce1-43f1-9a92-2e0c1c9b12f8,rajaadhya@upi,988.17,fuel,95c127e6-6d08-49b4-b76e-3a29a07c68c2,Trichy,10.791767,78.711887,2026-02-18 18:05:51.675548,success,0,236.0
1cdfe77d-066a-4b8e-b196-06274806f1af,vidhimanne@upi,639.83,groceries,ff630fac-16ac-478e-9a61-7efe85d8cc08,Coimbatore,11.017504,76.965315,2026-02-18 18:08:30.675548,success,0,159.0
73686ba4-d1f9-4921-be98-209f8a6f14c6,wyatt76@upi,9169.84,travel,dd7b99a6-1aed-4cfd-a357-e4ea0e80c78a,Trichy,10.787983,78.698239,2026-02-18 18:17:01.675548,success,0,511.0
936b86de-8d8f-4183-9181-72f1b1aa599f,anya48@upi,1331.54,food,4051dbda-d617-42cb-aabf-1a086b6de0da,Coimbatore,11.016947,76.962087,2026-02-18 18:25:36.675548,success,0,515.0
efbf8455-8df4-462b-90b2-d8e10b48c915,fiyaz01@upi,86.84,groceries,95f5f2ac-3e24-4c2b-bc4c-ec7dce55754e,Trichy,10.798265,78.710573,2026-02-18 18:28:39.675548,success,0,183.0
45d9c3b5-396b-4b45-84a7-2235244a371a,lkant@upi,1072.66,utilities,ff4f3808-1a9d-4acc-8408-7701aa66a0ed,Madurai,9.917355,78.123461,2026-02-18 18:38:29.675548,success,0,590.0
c98cb1fe-bb4c-45a9-a45a-7e042eba74c2,mprashad@upi,144.74,groceries,61f13c8c-aae5-4490-acdc-bb27ded21b15,Coimbatore,11.01887,76.965747,2026-02-18 18:45:14.675548,success,0,405.0
51d4852a-f35d-4a00-aa7b-695f45ab6ec1,chokshiguneet@upi,9321.76,travel,c39783ae-f77b-4742-9e12-bbed184c4178,Trichy,10.797135,78.710381,2026-02-18 18:48:13.675548,success,0,179.0
5ef7fcc6-018d-421b-a38f-d0c1c6a2aa16,jalsasama@upi,191.65,food,58e8f1db-0a34-4670-be8b-15f3b7e1c9a2,Coimbatore,11.014114,76.950589,2026-02-18 18:57:35.675548,success,0,562.0
9fadfc13-5507-4dc5-88a0-9f7829f59331,ksharma@upi,434.07,groceries,d02b4c3a-6610-4a20-b0b0-c031098aef72,Madurai,9.916372,78.129447,2026-02-18 19:06:46.675548,success,0,551.0
a4181896-b4ab-407a-aab1-9027151918fc,nbal@upi,2747.07,utilities,f229c37b-a169-4799-862e-54242e44d349,Trichy,10.782476,78.705097,2026-02-18 19:13:14.675548,success,0,388.0
909abaf2-b2bd-47ea-870f-5ea57d6034b8,hardik46@upi,5848.47,travel,e414f2c5-d974-4ff0-b4e5-418dbaa380fa,Trichy,10.790933,78.709838,2026-02-18 19:17:39.675548,success,0,265.0
079094bd-d76c-421b-b2e3-7b6ca8f506df,jagrati55@upi,492.88,fuel,0c3c900f-c8a1-44aa-b22d-839746d162d6,Coimbatore,11.012659,76.958327,2026-02-18 19:25:32.675548,success,0,473.0
1e93afff-fe94-401b-a16e-843abbd28c94,tara42@upi,595.47,ecommerce,8c1a6477-dd0d-4739-8553-bb6d8ef86619,Chennai,13.082525,80.26713,2026-02-18 19:34:47.675548,success,0,555.0
1c73fa5b-c217-4aa2-b409-8fdd1f99573a,nandini52@upi,528.26,food,5a0fdf61-5571-4266-96c0-2601db4d2d18,Madurai,9.930617,78.123778,2026-02-18 19:44:47.675548,success,0,600.0
1debaadd-9973-4c09-91e3-b9fe3398f28a,edhithamohan@upi,726.62,utilities,a3b31be6-1726-4541-b8d1-1a8fea072198,Chennai,13.078842,80.272449,2026-02-18 19:48:44.675548,success,0,237.0
d7783192-4923-4828-a7b7-80c078153300,nmunshi@upi,1134.96,food,61f863f4-c1ae-45bb-afaa-49dda3b4a240,Trichy,10.781059,78.714035,2026-02-18 19:56:18.675548,success,0,454.0
fa8bd521-c386-49d5-9cff-41f4421bd49c,alkasunder@upi,965.98,groceries,e551da7a-7011-42be-8e4f-4c665645b6bb,Chennai,13.089175,80.274383,2026-02-18 20:04:42.675548,success,0,504.0
cf2fab58-2c1e-4de2-bacc-5a64d5125ab8,nathaniel25@upi,833.58,food,4f7ebc54-94f3-4a1b-b096-0fbb1c89fe3c,Coimbatore,11.016975,76.959423,2026-02-18 20:06:27.675548,success,0,105.0
ac63ebf3-3c8d-4260-877d-36e5d6c4b787,pranav69@upi,1437.18,travel,172dc647-17e6-4e99-b2d8-bc2913707fcb,Coimbatore,11.024647,76.960048,2026-02-18 20:08:41.675548,success,0,134.0
c255203b-81da-4507-8493-fd363658b501,jlall@upi,793.39,food,6591d99b-5a92-4d27-8867-66415714fc0b,Trichy,10.793308,78.695012,2026-02-18 20:16:11.675548,success,0,450.0
634ebf7b-e1c5-41e1-8697-a9899c16c0c5,lekhachawla@upi,704.92,groceries,cc69a8ca-e32f-4ec3-a05f-f96ed087dc98,Madurai,9.915295,78.114608,2026-02-18 20:22:49.675548,success,0,398.0
2b4f6e5a-cf4f-4336-b1d9-a8d7a51d0cfa,fitan53@upi,7900.56,healthcare,8c48e3f4-3ef3-49ba-8a70-16c8d37d8533,Coimbatore,11.014236,76.962556,2026-02-18 20:24:34.675548,success,0,105.0
921c3230-689c-41c8-9aa1-a57fa12496df,anushabal@upi,618.81,groceries,fbb713fd-b1f0-4429-954f-bd023976c637,Trichy,10.793871,78.712339,2026-02-18 20:32:46.675548,success,0,492.0
5e5a52de-ad40-4e7d-95ad-a9a311bcec1d,yatankara@upi,1094.24,food,25376857-3749-4f64-8fc0-1fbca5dc733d,Madurai,9.919298,78.127374,2026-02-18 20:38:25.675548,success,0,339.0
efabde99-c1f7-4850-86dc-959b9172103c,minhasyagnesh@upi,249.09,ecommerce,d682a0b4-7bb7-4c42-9cba-7bc6db872c8f,Salem,11.661843,78.152853,2026-02-18 20:42:39.675548,success,0,254.0
d75c14af-1c02-44e7-9d62-2c6a2af766d2,jsachdeva@upi,1567.01,utilities,698e0981-3136-4512-916e-1089ff9558a3,Trichy,10.780709,78.70855,2026-02-18 20:44:21.675548,success,0,102.0
66539db3-22a6-436f-a11a-9342734be8ec,zilmilratta@upi,728.78,food,faa855a6-e6ff-4e2a-a37b-8f849351240f,Coimbatore,11.00821,76.948088,2026-02-18 20:48:03.675548,success,0,222.0
f437ca2b-7082-4c4c-8397-534c209d8501,tlal@upi,5141.1,travel,6e6aa3ec-4378-4e6b-8d3d-dee3cdad54f4,Coimbatore,11.017539,76.949147,2026-02-18 20:53:25.675548,success,0,322.0
fc561270-a385-4477-bd8b-4fa20ae1bd62,janya35@upi,5805.68,healthcare,b1757e7d-f545-452a-93b8-ec305b693697,Salem,11.659996,78.141729,2026-02-18 20:58:52.675548,success,0,327.0
8b957b3e-84a4-42af-9266-c083790cc5e5,ekantakoshy@upi,163.43,groceries,fb2389d3-18bc-4e3b-a0f6-b8d894369f5d,Coimbatore,11.025804,76.956895,2026-02-18 21:08:21.675548,success,0,569.0
b41757d0-9f18-448c-b2c6-d82836186d5d,uwason@upi,542.31,groceries,3a52b383-9aa5-4f18-9387-fcd8cea82b7a,Chennai,13.082079,80.262887,2026-02-18 21:13:15.675548,success,0,294.0
144d34aa-f63e-4936-8e9b-0e7600260e4e,udarsh74@upi,418.66,groceries,9e6a10fa-75d2-46e3-8d9e-9c48d62c4be4,Chennai,13.087951,80.276828,2026-02-18 21:18:22.675548,success,0,307.0
a0e8fc1d-d1b8-4598-b787-2acbf73e4837,ltank@upi,1980.33,ecommerce,2bdd0419-feec-4074-b402-8e77108d692f,Coimbatore,11.01564,76.961183,2026-02-18 21:27:57.675548,success,0,575.0
5631d176-f42c-4a3e-b84d-79526b1f6dea,sendakshesh@upi,729.11,utilities,25db78d1-b4d0-4aea-9e19-893e7a0430c4,Coimbatore,11.021298,76.946675,2026-02-18 21:29:11.675548,success,0,74.0
65c98935-bced-47c0-8302-1011ce07a57c,pandyadhruv@upi,3742.8,travel,f2859a73-4083-4cf3-91db-5fbc46addbe7,Madurai,9.933637,78.116802,2026-02-18 21:33:36.675548,success,0,265.0
353ed22e-5b96-4c72-b0f9-bd12fa09a500,swaminathanraagini@upi,1036.07,travel,fc78090e-2223-4b94-b157-f169c3ad6ffd,Salem,11.657362,78.141836,2026-02-18 21:35:41.675548,success,0,125.0
49a0b54c-229f-4c4f-9cd1-3d55497fcc5d,qkale@upi,645.85,groceries,acb70476-b27c-4721-89d4-4ce24f50b598,Madurai,9.92836,78.118577,2026-02-18 21:44:12.675548,success,0,511.0
0db4e00d-a194-4eea-bb12-2c4c1d239998,ganga39@upi,283.49,groceries,c42c40ce-24ec-455d-a83a-755ef23e9b0b,Trichy,10.786256,78.697922,2026-02-18 21:50:37.675548,success,0,385.0
2919bfc8-11bc-434b-b4c5-2da830e7e4fb,abeer90@upi,700.52,groceries,1ea391e2-9662-4883-9bbc-cb30c124b471,Salem,11.664661,78.136349,2026-02-18 21:54:30.675548,success,0,233.0
41606ca5-7318-4071-828b-690f07356638,bhattodika@upi,550.32,food,3fb15376-31d2-4c69-bb88-cfe72944e059,Chennai,13.07557,80.262776,2026-02-18 21:59:29.675548,success,0,299.0
0c4f4c22-984d-4214-b7f4-7138196464ba,pratyushbalan@upi,53.25,groceries,1e978ef7-ba89-4da3-beb6-af51edc78d7b,Chennai,13.088974,80.276074,2026-02-18 22:02:31.675548,success,0,182.0
f33b4566-0194-4836-8b23-ff4e901db46e,gaurav16@upi,7740.67,travel,632fff79-af73-4c45-b2f3-9f61b3700e92,Chennai,13.083973,80.262178,2026-02-18 22:11:38.675548,success,0,547.0
bfd28a12-bcb1-48f6-a63c-27d6e80376eb,sraj@upi,6625.51,travel,2ed86804-57e2-4419-98e6-650123755bc8,Madurai,9.928912,78.117535,2026-02-18 22:16:41.675548,success,0,303.0
933b6a64-e552-4c33-ab1b-b02ae2564b58,mukhopadhyayisha@upi,957.65,food,4083ff8f-e10a-4f9f-ae2c-219ab50f2f5c,Madurai,9.934803,78.122534,2026-02-18 22:25:51.675548,success,0,550.0
483e8f8f-4e9f-4d29-a299-6074639dca79,lchana@upi,1954.81,travel,59e849b6-3a05-47b2-b35a-ffe566c3f832,Trichy,10.798089,78.699177,2026-02-18 22:31:44.675548,success,0,353.0
b60dc7a2-1500-4bdf-975b-7a91a9a1b773,norisiya@upi,344.09,food,e119e331-0538-4bfd-81fd-1281861c2a6f,Salem,11.674283,78.153639,2026-02-18 22:39:00.675548,success,0,436.0
