Transaction_ID,User_ID,Timestamp,Amount,Transaction_Mode,Transaction_Type,Merchant_Category,UPI_App,Location_State,Device_Type,Is_First_Time_Payee,Days_Since_Last_Txn,Txn_Count_Last_7_Days,Avg_Amt_Last_30_Days,Amount_vs_Avg_Deviation,Weekday_Weekend,Time_Of_Day,Payee_Repetition_Count,Txn_Velocity_Per_Hour,Amount_Velocity_Per_Day,Usual_Transaction_Mode,Mode_Deviation,Merchant_Loyalty_Score,New_Payees_Last_7_Days,Repeat_vs_New_Ratio,Is_Fraud
TXN00866,user_52,2026-03-09 01:49:26.515805,338,UPI_ID,P2P,Transportation,GPay,Maharashtra,Desktop,True,9,2,479,-0.29,Weekday,Night,3,0.01,136.86,UPI_ID,False,0.56,0,3.0,0
TXN00867,user_60,2026-02-24 22:47:26.515820,294,Phone Number,Self Transfer,Grocery,PhonePe,West Bengal,Desktop,True,3,6,426,-0.31,Weekday,Night,8,0.04,365.14,Phone Number,False,0.55,0,8.0,0
TXN00868,user_6,2026-02-14 12:56:26.515835,205,Intent Link,P2M,Food & Restaurants,PhonePe,Karnataka,Desktop,True,3,5,371,-0.45,Weekend,Afternoon,8,0.14,265.0,QR,True,0.82,1,4.0,1
TXN00869,user_82,2026-03-10 00:26:26.515852,356,Intent Link,Self Transfer,Online Shopping,BHIM,West Bengal,Desktop,True,7,10,522,-0.32,Weekday,Night,4,0.07,745.71,UPI_ID,True,0.52,2,1.33,1
TXN00870,user_70,2026-03-05 12:29:26.515871,362,UPI_ID,Self Transfer,Medical & Pharmacy,GPay,Karnataka,Desktop,False,2,9,306,0.18,Weekday,Afternoon,6,0.1,393.43,UPI_ID,False,0.75,3,1.5,0
TXN00871,user_52,2026-02-13 01:08:26.515888,668,UPI_ID,P2P,Food & Restaurants,PhonePe,Maharashtra,Mobile,False,6,7,511,0.31,Weekday,Night,1,0.06,511.0,UPI_ID,False,0.44,2,0.33,0
TXN00872,user_51,2026-02-18 19:00:26.515903,692,Phone Number,P2P,Food & Restaurants,PhonePe,Tamil Nadu,Mobile,False,10,1,666,0.04,Weekday,Evening,8,0.01,95.14,Phone Number,False,0.63,0,8.0,0
TXN00873,user_77,2026-02-10 14:48:26.515919,616,Phone Number,P2P,Mobile Recharge,PhonePe,Tamil Nadu,Desktop,True,10,10,521,0.18,Weekday,Afternoon,4,0.08,744.29,Phone Number,False,0.51,3,1.0,0
TXN00874,user_70,2026-02-26 16:45:26.515934,620,Phone Number,Self Transfer,Food & Restaurants,GPay,Delhi,Desktop,False,9,12,615,0.01,Weekday,Afternoon,5,0.12,1054.29,Phone Number,False,0.88,1,2.5,0
TXN00875,user_97,2026-02-11 14:39:26.515951,398,Intent Link,P2M,Bills & Utilities,PhonePe,Tamil Nadu,Desktop,False,7,11,465,-0.14,Weekday,Afternoon,3,0.08,730.71,Intent Link,False,0.88,1,1.5,0
TXN00876,user_9,2026-02-16 19:41:26.515970,513,Intent Link,Self Transfer,Mobile Recharge,PhonePe,Delhi,Mobile,False,1,8,497,0.03,Weekday,Evening,7,0.06,568.0,Intent Link,False,0.67,1,3.5,0
TXN00877,user_88,2026-02-24 15:58:26.515992,351,UPI_ID,P2P,Online Shopping,BHIM,Karnataka,Desktop,False,10,11,312,0.12,Weekday,Afternoon,4,0.37,490.29,UPI_ID,False,0.74,2,1.33,0
TXN00878,user_22,2026-03-03 23:12:26.516007,355,Intent Link,P2M,Bills & Utilities,PhonePe,Delhi,Desktop,True,4,12,406,-0.13,Weekday,Night,5,0.1,696.0,Intent Link,False,0.47,1,2.5,0
TXN00879,user_69,2026-02-24 12:31:26.677789,897,UPI_ID,P2P,Fuel,GPay,Delhi,Mobile,False,8,5,674,0.33,Weekday,Afternoon,4,0.1,481.43,UPI_ID,False,0.87,1,2.0,1
TXN00880,user_50,2026-03-06 22:13:26.516041,554,Phone Number,Self Transfer,Food & Restaurants,BHIM,Delhi,Desktop,True,8,7,768,-0.28,Weekday,Night,4,0.07,768.0,Phone Number,False,0.88,2,1.33,0
TXN00881,user_72,2026-03-02 15:44:26.516057,833,QR,P2M,Food & Restaurants,GPay,Tamil Nadu,Desktop,False,3,6,654,0.27,Weekday,Afternoon,5,0.2,560.57,QR,False,0.66,2,1.67,0
TXN00882,user_91,2026-03-01 22:08:26.516072,396,Intent Link,P2M,Fuel,BHIM,Tamil Nadu,Desktop,False,4,5,676,-0.41,Weekend,Night,6,0.13,482.86,Intent Link,False,0.76,1,3.0,0
TXN00883,user_47,2026-02-21 09:31:26.516087,654,Intent Link,P2M,Grocery,GPay,West Bengal,Desktop,True,2,7,486,0.35,Weekend,Morning,2,0.11,486.0,Intent Link,False,0.78,1,1.0,0
TXN00884,user_12,2026-03-11 05:12:26.516102,443,UPI_ID,P2P,Medical & Pharmacy,GPay,Delhi,Desktop,True,4,8,430,0.03,Weekday,Night,2,0.05,491.43,UPI_ID,False,0.66,3,0.5,0
TXN00885,user_99,2026-03-01 04:13:26.516117,805,Intent Link,P2M,Medical & Pharmacy,Paytm,Delhi,Mobile,True,8,3,761,0.06,Weekend,Night,7,0.02,326.14,UPI_ID,True,0.66,3,1.75,0
TXN00886,user_95,2026-02-11 19:06:26.516133,714,Phone Number,Self Transfer,Fuel,PhonePe,West Bengal,Mobile,False,10,9,579,0.23,Weekday,Evening,7,0.06,744.43,Phone Number,False,0.88,2,2.33,0
TXN00887,user_89,2026-02-27 06:22:26.516148,385,Phone Number,Self Transfer,Bills & Utilities,PhonePe,Tamil Nadu,Mobile,True,2,3,760,-0.49,Weekday,Morning,1,0.02,325.71,QR,True,0.83,0,1.0,0
TXN00888,user_9,2026-03-06 16:03:26.516164,499,UPI_ID,P2M,Transportation,BHIM,West Bengal,Desktop,True,8,6,488,0.02,Weekday,Afternoon,7,0.04,418.29,UPI_ID,False,0.75,1,3.5,0
TXN00889,user_29,2026-02-27 01:26:26.516180,821,QR,P2P,Online Shopping,PhonePe,Delhi,Desktop,True,2,11,673,0.22,Weekday,Night,5,0.11,1057.57,QR,False,0.8,3,1.25,0
TXN00890,user_23,2026-02-17 22:32:26.516197,443,QR,Self Transfer,Grocery,Paytm,West Bengal,Mobile,True,7,2,642,-0.31,Weekday,Night,2,0.02,183.43,QR,False,0.84,1,1.0,0
TXN00891,user_67,2026-03-05 03:07:26.516212,360,UPI_ID,P2M,Transportation,GPay,Karnataka,Mobile,True,6,8,296,0.22,Weekday,Night,8,0.09,338.29,UPI_ID,False,0.56,2,2.67,0
TXN00892,user_96,2026-02-28 22:43:26.516229,431,QR,Self Transfer,Medical & Pharmacy,BHIM,West Bengal,Mobile,True,7,5,490,-0.12,Weekend,Night,1,0.16,350.0,QR,False,0.83,2,0.33,0
TXN00893,user_92,2026-02-26 12:42:26.516245,292,Intent Link,Self Transfer,Bills & Utilities,PhonePe,Tamil Nadu,Desktop,True,3,8,305,-0.04,Weekday,Afternoon,4,0.17,348.57,Intent Link,False,0.88,1,2.0,0
TXN00894,user_79,2026-03-05 16:57:26.516273,953,Phone Number,Self Transfer,Mobile Recharge,PhonePe,Maharashtra,Desktop,False,4,3,773,0.23,Weekday,Afternoon,6,0.02,331.29,Phone Number,False,0.83,0,6.0,0
TXN00895,user_70,2026-03-06 05:48:26.516292,1917,QR,P2M,Fuel,PhonePe,Tamil Nadu,Desktop,False,5,5,360,4.33,Weekday,Night,8,0.05,257.14,QR,False,0.88,3,2.0,1
TXN00896,user_64,2026-02-20 17:37:26.516313,292,QR,P2M,Food & Restaurants,PhonePe,Tamil Nadu,Desktop,True,10,2,308,-0.05,Weekday,Evening,8,0.02,88.0,QR,False,0.66,0,8.0,0
TXN00897,user_64,2026-02-17 13:10:26.516344,823,QR,Self Transfer,Food & Restaurants,PhonePe,Delhi,Desktop,True,9,8,625,0.32,Weekday,Afternoon,3,0.16,714.29,QR,False,0.42,1,1.5,0
TXN00898,user_6,2026-03-03 22:52:26.516365,814,Intent Link,Self Transfer,Online Shopping,Paytm,Maharashtra,Mobile,False,1,10,686,0.19,Weekday,Night,8,0.07,980.0,UPI_ID,True,0.86,3,2.0,1
TXN00899,user_99,2026-03-11 10:22:26.516382,579,Phone Number,P2P,Online Shopping,PhonePe,Maharashtra,Mobile,True,3,5,787,-0.26,Weekday,Morning,7,0.04,562.14,Phone Number,False,0.48,0,7.0,0
TXN00900,user_94,2026-02-09 21:36:26.516399,354,Phone Number,Self Transfer,Bills & Utilities,GPay,West Bengal,Mobile,True,10,6,598,-0.41,Weekday,Night,4,0.07,512.57,Phone Number,False,0.64,3,1.0,0
TXN00901,user_27,2026-02-18 21:52:26.516416,348,QR,P2P,Bills & Utilities,PhonePe,Tamil Nadu,Desktop,False,8,2,565,-0.38,Weekday,Night,7,0.02,161.43,QR,False,0.47,0,7.0,0
TXN00902,user_15,2026-02-20 16:40:26.516436,238,QR,Self Transfer,Grocery,BHIM,Maharashtra,Desktop,False,4,2,270,-0.12,Weekday,Afternoon,2,0.04,77.14,QR,False,0.26,9,1.0,1
TXN00903,user_94,2026-03-06 15:05:26.516454,277,QR,Self Transfer,Fuel,GPay,Maharashtra,Desktop,True,2,10,315,-0.12,Weekday,Afternoon,4,0.27,450.0,QR,False,0.41,0,4.0,0
TXN00904,user_72,2026-02-19 03:43:26.516473,238,QR,P2M,Transportation,PhonePe,Tamil Nadu,Mobile,False,6,9,284,-0.16,Weekday,Night,1,0.07,365.14,QR,False,0.82,2,0.33,0
TXN00905,user_9,2026-02-14 16:36:26.516494,288,UPI_ID,P2P,Medical & Pharmacy,GPay,Maharashtra,Desktop,True,7,11,201,0.43,Weekend,Afternoon,6,0.07,315.86,Intent Link,True,0.67,1,3.0,0
TXN00906,user_70,2026-03-01 04:04:26.516517,172,UPI_ID,P2M,Grocery,BHIM,Tamil Nadu,Desktop,True,8,3,327,-0.47,Weekend,Night,2,0.05,140.14,UPI_ID,False,0.65,1,1.0,0
TXN00907,user_8,2026-03-06 20:44:26.516529,569,UPI_ID,P2M,Bills & Utilities,PhonePe,Maharashtra,Desktop,True,6,1,466,0.22,Weekday,Evening,2,0.01,66.57,Intent Link,True,0.88,3,0.5,0
TXN00908,user_21,2026-02-13 18:43:26.516539,246,QR,P2P,Online Shopping,BHIM,Karnataka,Desktop,False,7,11,205,0.2,Weekday,Evening,5,0.07,322.14,QR,False,0.55,0,5.0,0
TXN00909,user_9,2026-03-01 01:46:26.516549,566,Phone Number,P2M,Food & Restaurants,PhonePe,Delhi,Desktop,False,1,11,667,-0.15,Weekend,Night,5,0.28,1048.14,QR,True,0.68,3,1.25,0
TXN00910,user_99,2026-03-09 00:16:26.516560,423,UPI_ID,P2M,Food & Restaurants,BHIM,Maharashtra,Desktop,True,9,1,324,0.31,Weekday,Night,7,0.04,46.29,UPI_ID,False,0.45,1,3.5,0
TXN00911,user_94,2026-02-19 04:55:26.516572,153,UPI_ID,P2P,Grocery,BHIM,Karnataka,Mobile,True,0,21,289,-0.47,Weekday,Night,2,6.48,82.57,UPI_ID,False,0.51,14,0.67,1
TXN00912,user_11,2026-03-11 07:00:26.516586,766,QR,P2P,Grocery,GPay,West Bengal,Desktop,True,6,9,772,-0.01,Weekday,Morning,4,0.09,992.57,QR,False,0.66,3,1.0,0
TXN00913,user_46,2026-02-26 02:38:26.516598,556,UPI_ID,Self Transfer,Bills & Utilities,BHIM,Maharashtra,Desktop,False,7,7,558,-0.0,Weekday,Night,4,0.05,558.0,UPI_ID,False,0.62,0,4.0,0
TXN00914,user_20,2026-03-10 04:46:26.516609,685,UPI_ID,P2M,Transportation,BHIM,Karnataka,Mobile,False,6,2,515,0.33,Weekday,Night,8,0.02,147.14,UPI_ID,False,0.41,0,8.0,0
TXN00915,user_9,2026-02-15 13:20:26.516619,645,UPI_ID,Self Transfer,Fuel,PhonePe,West Bengal,Mobile,False,10,8,553,0.17,Weekend,Afternoon,2,0.33,632.0,UPI_ID,False,0.52,2,0.67,0
TXN00916,user_91,2026-03-10 05:33:26.516629,250,Intent Link,Self Transfer,Medical & Pharmacy,PhonePe,Tamil Nadu,Mobile,False,10,3,225,0.11,Weekday,Night,1,0.03,96.43,Intent Link,False,0.46,2,0.33,0
TXN00917,user_54,2026-02-27 20:48:26.516642,342,QR,P2M,Grocery,BHIM,Karnataka,Desktop,True,4,12,376,-0.09,Weekday,Evening,7,0.08,644.57,QR,False,0.78,0,7.0,0
TXN00918,user_56,2026-03-07 09:36:26.516653,912,UPI_ID,Self Transfer,Fuel,PhonePe,Karnataka,Mobile,True,4,12,780,0.17,Weekend,Morning,5,0.13,1337.14,Intent Link,True,0.66,0,5.0,0
TXN00919,user_70,2026-02-12 13:53:26.678306,598,UPI_ID,P2P,Online Shopping,BHIM,Maharashtra,Mobile,True,8,2,446,0.34,Weekday,Afternoon,1,0.01,127.43,UPI_ID,False,0.77,2,0.33,1
TXN00920,user_69,2026-02-23 19:46:26.516676,763,Phone Number,P2P,Mobile Recharge,GPay,Karnataka,Desktop,True,10,5,757,0.01,Weekday,Evening,2,0.03,540.71,Phone Number,False,0.89,3,0.5,0
TXN00921,user_48,2026-02-26 15:49:26.516687,125,Intent Link,Self Transfer,Food & Restaurants,PhonePe,Maharashtra,Desktop,True,5,3,237,-0.47,Weekday,Afternoon,1,0.03,101.57,Intent Link,False,0.45,3,0.25,0
TXN00922,user_83,2026-02-19 13:24:26.516697,507,Intent Link,Self Transfer,Mobile Recharge,BHIM,Karnataka,Desktop,True,5,3,507,0.0,Weekday,Afternoon,5,0.1,217.29,Intent Link,False,0.58,1,2.5,0
TXN00923,user_92,2026-03-09 07:26:26.516710,622,UPI_ID,Self Transfer,Bills & Utilities,PhonePe,Karnataka,Desktop,True,6,2,674,-0.08,Weekday,Morning,6,0.02,192.57,UPI_ID,False,0.58,3,1.5,0
TXN00924,user_100,2026-02-11 01:46:26.516721,541,Intent Link,P2M,Transportation,BHIM,West Bengal,Mobile,False,10,11,602,-0.1,Weekday,Night,5,0.13,946.0,Intent Link,False,0.53,0,5.0,0
TXN00925,user_66,2026-03-03 12:19:26.516732,220,QR,P2M,Bills & Utilities,BHIM,Delhi,Mobile,True,9,8,207,0.06,Weekday,Afternoon,2,0.05,236.57,QR,False,0.88,3,0.5,0
TXN00926,user_100,2026-03-05 07:49:26.516744,521,Intent Link,P2M,Mobile Recharge,BHIM,West Bengal,Mobile,False,1,7,520,0.0,Weekday,Morning,1,0.06,520.0,QR,True,0.43,3,0.25,0
TXN00927,user_39,2026-03-10 09:30:26.516756,2960,QR,Self Transfer,Transportation,GPay,Maharashtra,Mobile,False,7,2,552,4.36,Weekday,Morning,4,0.01,157.71,QR,False,0.57,2,1.33,1
TXN00928,user_32,2026-03-11 08:03:26.516784,457,Phone Number,P2M,Medical & Pharmacy,PhonePe,Delhi,Mobile,True,7,9,507,-0.1,Weekday,Morning,1,0.13,651.86,Phone Number,False,0.42,1,0.5,0
TXN00929,user_25,2026-02-18 07:06:26.516816,617,Intent Link,Self Transfer,Mobile Recharge,Paytm,West Bengal,Mobile,True,7,1,673,-0.08,Weekday,Morning,2,0.01,96.14,UPI_ID,True,0.68,3,0.5,1
TXN00930,user_13,2026-03-04 13:55:26.516833,604,Phone Number,P2M,Transportation,Paytm,West Bengal,Desktop,True,10,5,448,0.35,Weekday,Afternoon,2,0.06,320.0,Phone Number,False,0.71,1,1.0,0
TXN00931,user_57,2026-03-02 23:59:26.516846,539,Phone Number,P2M,Grocery,GPay,Tamil Nadu,Mobile,True,1,10,387,0.39,Weekday,Night,2,0.07,552.86,Phone Number,False,0.79,2,0.67,0
TXN00932,user_47,2026-03-04 17:24:26.516859,399,Intent Link,Self Transfer,Grocery,PhonePe,West Bengal,Desktop,True,7,7,733,-0.46,Weekday,Evening,2,0.1,733.0,Intent Link,False,0.61,0,2.0,0
TXN00933,user_91,2026-02-20 12:17:26.516871,454,Intent Link,P2P,Fuel,PhonePe,Delhi,Desktop,True,1,9,548,-0.17,Weekday,Afternoon,1,0.14,704.57,Intent Link,False,0.59,3,0.25,0
TXN00934,user_49,2026-02-19 07:33:26.516881,798,Intent Link,P2M,Fuel,PhonePe,Tamil Nadu,Desktop,False,7,12,717,0.11,Weekday,Morning,7,0.08,1229.14,Intent Link,False,0.65,3,1.75,0
TXN00935,user_57,2026-03-01 22:26:26.516892,696,QR,Self Transfer,Grocery,BHIM,Maharashtra,Mobile,False,5,1,543,0.28,Weekend,Night,5,0.01,77.57,QR,False,0.84,2,1.67,0
TXN00936,user_17,2026-02-12 20:12:26.516906,317,Phone Number,P2M,Bills & Utilities,GPay,Tamil Nadu,Desktop,True,3,7,402,-0.21,Weekday,Evening,2,0.17,402.0,Phone Number,False,0.48,3,0.5,0
TXN00937,user_24,2026-02-10 01:56:26.516918,600,Phone Number,P2M,Grocery,GPay,Tamil Nadu,Mobile,False,2,8,616,-0.03,Weekday,Night,7,0.21,704.0,Phone Number,False,0.86,1,3.5,0
TXN00938,user_65,2026-02-14 07:49:26.516928,872,UPI_ID,Self Transfer,Transportation,BHIM,Karnataka,Mobile,True,2,9,584,0.49,Weekend,Morning,1,0.18,750.86,UPI_ID,False,0.7,0,1.0,0
TXN00939,user_46,2026-02-26 15:24:26.516938,699,QR,P2M,Food & Restaurants,PhonePe,Tamil Nadu,Mobile,True,4,5,468,0.49,Weekday,Afternoon,7,0.05,334.29,QR,False,0.51,2,2.33,0
TXN00940,user_98,2026-02-12 01:02:26.516948,548,Intent Link,Self Transfer,Mobile Recharge,Paytm,Delhi,Mobile,False,3,4,458,0.2,Weekday,Night,7,0.1,261.71,Intent Link,False,0.68,0,7.0,0
TXN00941,user_97,2026-03-05 00:03:26.516959,522,UPI_ID,P2M,Fuel,Paytm,Delhi,Desktop,False,6,5,417,0.25,Weekday,Night,5,0.04,297.86,UPI_ID,False,0.83,0,5.0,0
TXN00942,user_10,2026-03-09 12:11:26.516968,1130,UPI_ID,P2M,Bills & Utilities,PhonePe,Delhi,Mobile,True,3,3,761,0.48,Weekday,Afternoon,0,0.11,326.14,UPI_ID,False,0.83,5,0.0,1
TXN00943,user_72,2026-02-23 03:40:26.516978,967,UPI_ID,Self Transfer,Transportation,PhonePe,Tamil Nadu,Desktop,False,4,3,692,0.4,Weekday,Night,6,0.1,296.57,UPI_ID,False,0.7,0,6.0,0
TXN00944,user_30,2026-03-01 16:49:26.516989,535,UPI_ID,P2P,Food & Restaurants,GPay,Karnataka,Desktop,False,9,9,698,-0.23,Weekend,Afternoon,4,0.14,897.43,QR,True,0.85,2,1.33,0
TXN00945,user_55,2026-03-01 11:06:26.516999,413,Phone Number,Self Transfer,Bills & Utilities,Paytm,Tamil Nadu,Desktop,True,8,5,353,0.17,Weekend,Morning,6,0.04,252.14,Phone Number,False,0.68,2,2.0,0
TXN00946,user_2,2026-02-19 18:42:26.517009,446,Phone Number,Self Transfer,Transportation,BHIM,West Bengal,Mobile,True,5,12,602,-0.26,Weekday,Evening,2,0.07,1032.0,Intent Link,True,0.56,1,1.0,0
TXN00947,user_75,2026-02-18 11:30:26.517020,352,Intent Link,P2P,Transportation,Paytm,Maharashtra,Desktop,True,4,8,263,0.34,Weekday,Morning,3,0.06,300.57,Intent Link,False,0.72,2,1.0,0
TXN00948,user_76,2026-02-26 10:50:26.517032,443,Intent Link,P2P,Bills & Utilities,PhonePe,West Bengal,Mobile,True,3,4,343,0.29,Weekday,Morning,3,0.09,196.0,Intent Link,False,0.42,0,3.0,0
TXN00949,user_15,2026-03-12 11:09:26.517043,378,Intent Link,P2P,Grocery,BHIM,Karnataka,Mobile,True,9,3,733,-0.48,Weekday,Morning,7,0.08,314.14,Intent Link,False,0.55,3,1.75,0
TXN00950,user_48,2026-02-28 14:05:26.517056,551,QR,P2P,Grocery,BHIM,Delhi,Desktop,True,4,1,750,-0.27,Weekend,Afternoon,5,0.01,107.14,QR,False,0.6,2,1.67,0
TXN00951,user_76,2026-03-01 18:33:26.517067,154,UPI_ID,P2M,Fuel,Paytm,West Bengal,Desktop,False,2,2,221,-0.3,Weekend,Evening,1,0.03,63.14,Intent Link,True,0.85,3,0.25,0
TXN00952,user_6,2026-02-27 02:26:26.517078,334,Phone Number,P2P,Food & Restaurants,PhonePe,Delhi,Mobile,False,9,11,434,-0.23,Weekday,Night,2,0.16,682.0,Intent Link,True,0.6,0,2.0,0
TXN00953,user_76,2026-03-03 20:53:26.517088,265,Intent Link,P2M,Mobile Recharge,BHIM,West Bengal,Desktop,True,7,1,514,-0.48,Weekday,Evening,4,0.01,73.43,UPI_ID,True,0.79,3,1.0,1
TXN00954,user_68,2026-03-04 22:56:26.517099,745,Intent Link,P2P,Online Shopping,GPay,Delhi,Desktop,True,6,9,533,0.4,Weekday,Night,2,0.1,685.29,Intent Link,False,0.44,3,0.5,0
TXN00955,user_59,2026-02-12 04:22:26.517109,349,Phone Number,P2M,Mobile Recharge,BHIM,Tamil Nadu,Desktop,True,9,12,557,-0.37,Weekday,Night,2,0.08,954.86,Intent Link,True,0.78,1,1.0,0
TXN00956,user_74,2026-03-01 12:19:26.517120,421,Intent Link,Self Transfer,Food & Restaurants,PhonePe,Karnataka,Desktop,False,10,8,417,0.01,Weekend,Afternoon,2,0.16,476.57,Intent Link,False,0.44,3,0.5,0
TXN00957,user_70,2026-02-18 19:48:26.517133,408,Intent Link,P2P,Mobile Recharge,BHIM,Delhi,Mobile,False,1,3,368,0.11,Weekday,Evening,7,0.02,157.71,Intent Link,False,0.84,1,3.5,0
TXN00958,user_34,2026-02-16 17:00:26.517143,454,Phone Number,P2P,Online Shopping,BHIM,West Bengal,Mobile,True,10,5,750,-0.39,Weekday,Evening,6,0.11,535.71,Phone Number,False,0.82,2,2.0,0
TXN00959,user_47,2026-02-25 15:38:26.517152,260,Phone Number,P2M,Fuel,GPay,Karnataka,Mobile,True,3,10,211,0.23,Weekday,Afternoon,2,0.16,301.43,QR,True,0.83,3,0.5,0
TXN00960,user_23,2026-02-24 10:25:26.517164,787,UPI_ID,Self Transfer,Mobile Recharge,PhonePe,Delhi,Desktop,True,2,9,567,0.39,Weekday,Morning,5,0.21,729.0,UPI_ID,False,0.25,6,5.0,1
TXN00961,user_50,2026-02-09 22:24:26.517175,115,UPI_ID,P2M,Grocery,PhonePe,Karnataka,Mobile,True,6,6,204,-0.44,Weekday,Night,6,0.12,174.86,UPI_ID,False,0.44,0,6.0,0
TXN00962,user_6,2026-02-17 05:09:26.517188,248,UPI_ID,P2M,Online Shopping,GPay,Tamil Nadu,Desktop,False,2,8,232,0.07,Weekday,Night,4,0.05,265.14,UPI_ID,False,0.69,0,4.0,0
TXN00963,user_40,2026-02-22 18:03:26.517211,493,Intent Link,Self Transfer,Bills & Utilities,BHIM,Delhi,Mobile,False,5,12,376,0.31,Weekend,Evening,3,0.07,644.57,Intent Link,False,0.11,10,0.75,1
TXN00964,user_53,2026-02-13 17:18:26.517231,686,UPI_ID,P2P,Food & Restaurants,GPay,Delhi,Desktop,True,3,10,676,0.01,Weekday,Evening,3,0.13,965.71,QR,True,0.68,3,0.75,0
TXN00965,user_79,2026-02-28 08:40:26.517252,336,Intent Link,P2P,Online Shopping,PhonePe,Karnataka,Mobile,False,5,3,241,0.39,Weekend,Morning,4,0.02,103.29,Intent Link,False,0.62,2,1.33,0
TXN00966,user_96,2026-02-27 02:11:26.517270,788,QR,P2P,Online Shopping,PhonePe,Karnataka,Desktop,False,3,10,529,0.49,Weekday,Night,5,0.1,755.71,QR,False,0.57,2,1.67,0
TXN00967,user_7,2026-02-26 01:24:26.517290,557,Phone Number,P2M,Mobile Recharge,PhonePe,West Bengal,Mobile,True,10,5,623,-0.11,Weekday,Night,8,0.17,445.0,Phone Number,False,0.87,2,2.67,0
TXN00968,user_99,2026-03-02 13:21:26.517309,467,QR,P2P,Food & Restaurants,BHIM,West Bengal,Desktop,True,10,8,577,-0.19,Weekday,Afternoon,1,0.05,659.43,QR,False,0.41,0,1.0,0
TXN00969,user_43,2026-02-15 06:38:26.517339,337,UPI_ID,Self Transfer,Online Shopping,PhonePe,Delhi,Desktop,True,3,8,609,-0.45,Weekend,Morning,3,0.05,696.0,UPI_ID,False,0.85,1,1.5,0
TXN00970,user_86,2026-03-08 10:55:26.517360,939,UPI_ID,P2M,Grocery,GPay,Delhi,Mobile,False,4,6,671,0.4,Weekend,Morning,6,0.04,575.14,UPI_ID,False,0.87,0,6.0,0
TXN00971,user_45,2026-02-09 19:40:26.517378,520,Intent Link,P2M,Food & Restaurants,BHIM,Maharashtra,Mobile,False,10,11,553,-0.06,Weekday,Evening,6,0.11,869.0,Intent Link,False,0.87,0,6.0,0
TXN00972,user_91,2026-02-16 21:40:26.517397,828,Phone Number,Self Transfer,Bills & Utilities,Paytm,Tamil Nadu,Mobile,True,1,6,586,0.41,Weekday,Night,2,0.09,502.29,UPI_ID,True,0.46,0,2.0,0
TXN00973,user_5,2026-02-12 09:56:26.517418,604,UPI_ID,Self Transfer,Food & Restaurants,PhonePe,Delhi,Mobile,False,6,1,504,0.2,Weekday,Morning,5,0.01,72.0,UPI_ID,False,0.52,0,5.0,0
TXN00974,user_48,2026-02-18 22:02:26.517440,202,UPI_ID,Self Transfer,Grocery,BHIM,West Bengal,Desktop,True,2,3,227,-0.11,Weekday,Night,1,0.03,97.29,Intent Link,True,0.76,0,1.0,0
TXN00975,user_62,2026-03-04 14:34:26.517458,1103,QR,Self Transfer,Fuel,Paytm,West Bengal,Desktop,True,1,12,737,0.5,Weekday,Afternoon,5,0.49,1263.43,QR,False,0.65,1,2.5,0
TXN00976,user_49,2026-02-16 11:02:26.517475,135,UPI_ID,P2M,Online Shopping,Paytm,Maharashtra,Desktop,True,5,6,205,-0.34,Weekday,Morning,6,0.15,175.71,UPI_ID,False,0.67,0,6.0,0
TXN00977,user_24,2026-02-22 14:43:26.517489,640,QR,P2P,Food & Restaurants,GPay,Tamil Nadu,Mobile,False,1,3,597,0.07,Weekend,Afternoon,3,0.04,255.86,QR,False,0.4,1,1.5,0
TXN00978,user_98,2026-02-09 22:48:26.517505,376,UPI_ID,P2M,Bills & Utilities,PhonePe,West Bengal,Mobile,False,6,7,506,-0.26,Weekday,Night,3,0.04,506.0,UPI_ID,False,0.86,0,3.0,0
TXN00979,user_59,2026-03-01 21:48:26.517520,639,QR,Self Transfer,Transportation,Paytm,Maharashtra,Desktop,True,4,9,471,0.36,Weekend,Night,3,0.06,605.57,QR,False,0.52,0,3.0,0
TXN00980,user_86,2026-02-15 10:32:26.517536,469,QR,P2M,Medical & Pharmacy,GPay,West Bengal,Mobile,True,8,1,731,-0.36,Weekend,Morning,6,0.02,104.43,QR,False,0.8,2,2.0,0
TXN00981,user_21,2026-03-04 17:35:26.517553,141,QR,Self Transfer,Food & Restaurants,BHIM,Tamil Nadu,Desktop,True,7,9,204,-0.31,Weekday,Evening,3,0.23,262.29,QR,False,0.46,0,3.0,0
TXN00982,user_56,2026-03-05 23:00:26.517575,308,Intent Link,Self Transfer,Food & Restaurants,BHIM,West Bengal,Mobile,True,6,6,530,-0.42,Weekday,Night,6,0.04,454.29,Intent Link,False,0.64,3,1.5,0
TXN00983,user_98,2026-02-14 17:45:26.517593,355,Phone Number,P2M,Fuel,GPay,Tamil Nadu,Mobile,True,8,4,240,0.48,Weekend,Evening,0,0.08,137.14,QR,True,0.43,5,0.0,1
TXN00984,user_71,2026-03-05 21:05:26.517609,394,QR,P2P,Fuel,Paytm,Karnataka,Desktop,True,3,9,276,0.43,Weekday,Night,4,0.06,354.86,QR,False,0.83,1,2.0,0
TXN00985,user_96,2026-03-09 13:57:26.517629,661,UPI_ID,Self Transfer,Bills & Utilities,GPay,Delhi,Mobile,True,3,6,546,0.21,Weekday,Afternoon,1,0.14,468.0,UPI_ID,False,0.62,1,0.5,0
